             Mean	          Average	          Std dev	          Mimimum	          Maximum	# Occurrences	# Books	Letterpairs
0.00049895672684387	0.00061280581046502	0.00045071660689395	0.00002742727335795	0.00365327646268206	120	120	OK	OK
0.00049826876306544	0.00051922927204500	0.00026297974959804	0.00011366268811175	0.00199219468339429	120	120	GL	GL
0.00048654515513305	0.00053218755026923	0.00026749928710941	0.00007024225774226	0.00170514688622463	120	120	AW	AW
0.00048079812488731	0.00051801476383242	0.00022044255570180	0.00002963916434493	0.00132149407701848	120	120	BI	BI
0.00046802784765694	0.00053832708663429	0.00026879593821453	0.00015581177937052	0.00191367262529017	120	120	FL	FL
0.00045973723462945	0.00052982561703609	0.00038466456385164	0.00008498824329301	0.00261555812453331	120	120	KN	KN
0.00045946791862285	0.00048743758894330	0.00019918811668338	0.00009529419918220	0.00114065189788665	120	120	GU	GU
0.00044952085163769	0.00061047660222373	0.00082527986428630	0.00003021269738962	0.00796035195845905	120	120	C 	C Space
0.00044813402265133	0.00054949823225382	0.00045589477794611	0.00017007370873055	0.00426380549933524	120	120	RK	RK
0.00044569698583825	0.00078197911617989	0.00087190340380769	0.00000423416633499	0.00481611853248303	120	120	MY	MY
0.00044536925491914	0.00047022193783283	0.00014605966526133	0.00016610351091944	0.00118444190008777	120	120	NN	NN
0.00044436570148010	0.00044869188632759	0.00016995978147241	0.00002752208117744	0.00118792541582372	120	120	UD	UD
0.00043748021066727	0.00047002363762338	0.00017816548131481	0.00008891749303480	0.00129204581823642	120	120	OB	OB
0.00043260200336592	0.00048673289568251	0.00024621717826944	0.00010857959789356	0.00150141505046792	120	120	IP	IP
0.00043127668265293	0.00046463474349348	0.00024099979650317	0.00005614760081302	0.00180520887621033	120	120	IB	IB
0.00042981102269905	0.00045177708873614	0.00024598925789910	0.00005361966233018	0.00147116155560623	120	120	CC	CC
0.00042588695149449	0.00051019305574313	0.00033904478944498	0.00015721328227645	0.00310207088019491	120	120	RG	RG
0.00042073697819053	0.00044589213760970	0.00019351837991290	0.00016694413400049	0.00169526005289211	120	120	GS	GS
0.00041981855182509	0.00044703137108927	0.00013578597341044	0.00010507642764870	0.00095129599398687	120	120	NL	NL
0.00041853702951298	0.00050214819511066	0.00036249983058596	0.00011077989042862	0.00344237723034712	120	120	UB	UB
0.00040982752512798	0.00047028996188523	0.00022585327525261	0.00008742613141100	0.00114495453953882	120	120	LF	LF
0.00040578800521313	0.00044045853440192	0.00024207731969941	0.00011293583147393	0.00149855099786577	120	120	OA	OA
0.00040539116675864	0.00044803129633116	0.00020302206697694	0.00009841551028442	0.00129973516089365	120	120	SL	SL
0.00040111088614945	0.00044259864190717	0.00025397492697703	0.00007372703570399	0.00197556576956135	120	120	MM	MM
0.00038898769249534	0.00041604286609684	0.00026091917316848	0.00004234166334990	0.00228295020456138	120	120	NK	NK
0.00037491465493767	0.00041499121044736	0.00024204180605680	0.00009867899981043	0.00211797666204197	120	120	 Q	Space Q
0.00035887790840638	0.00037736610273036	0.00016598288588316	0.00004516883971131	0.00085970702371571	120	120	VO	VO
0.00035617376600715	0.00038241323010517	0.00023503311945804	0.00007590023442604	0.00202106773765983	120	120	IK	IK
0.00035288156024465	0.00041159752077083	0.00023475900092590	0.00008276501357346	0.00147730829420970	120	120	NU	NU
0.00035060343295080	0.00038566468850253	0.00019373106826901	0.00008256624353231	0.00154725926998317	120	120	DY	DY
0.00034595748676713	0.00046749376135286	0.00040976151024590	0.00003013795649586	0.00306654551918937	120	120	PH	PH
0.00032647277425450	0.00035242946468819	0.00020678626323065	0.00005208023331945	0.00155014256548595	120	120	RV	RV
0.00031727128564557	0.00034297935644071	0.00014890867186552	0.00011769292444850	0.00133946034367629	120	120	PS	PS
0.00031431900306520	0.00036968517846592	0.00021494657968637	0.00007448851221612	0.00145798437480896	120	120	SM	SM
0.00030788584423998	0.00034715473412984	0.00024409160874128	0.00005716124552237	0.00242923169761637	120	120	KS	KS
0.00029935091959142	0.00041495754236557	0.00034058443054322	0.00011372852999889	0.00265835487708432	120	120	OG	OG
0.00028720876595967	0.00033491254780991	0.00023335251459838	0.00004022458018241	0.00225120836919817	120	120	JU	JU
0.00028211914701001	0.00033718353879128	0.00029902638458441	0.00000635124950249	0.00294625910082439	120	120	EO	EO
0.00027940097900633	0.00032200301816588	0.00023942068269703	0.00000211708316750	0.00153283371239897	120	120	NF	NF
0.00027549578885008	0.00031264555682024	0.00016963216365297	0.00009475370150750	0.00127601972184464	120	120	DL	DL
0.00027391997267915	0.00029654338368442	0.00015925155834808	0.00001414043811791	0.00077325690977542	120	120	SK	SK
0.00027029630066891	0.00030969374031008	0.00016391748267808	0.00004349570117487	0.00101096540904248	120	120	GN	GN
0.00026885364678327	0.00029673602498225	0.00012171003984699	0.00011769292444850	0.00081036325413696	120	120	DD	DD
0.00025067231287799	0.00034874364191251	0.00060375271368455	0.00004194759454746	0.00514239501384572	120	120	TC	TC
0.00024673823240365	0.00028818630564425	0.00018622097722084	0.00001452032118950	0.00118228862254035	120	120	OY	OY
0.00024653580932630	0.00031926893645803	0.00026748688805573	0.00000000000000000	0.00140215306064424	119	120	HY	HY
0.00024458980930148	0.00025314273411705	0.00011492261539553	0.00003013795649586	0.00067067533875696	120	120	ZE	ZE
0.00023702767298082	0.00024944558391347	0.00012084237292657	0.00001611343860780	0.00084133507587377	120	120	XP	XP
0.00023044216562747	0.00026994664137905	0.00014260182211696	0.00005925691824521	0.00087444600941239	120	120	XT	XT
0.00022995815641776	0.00030769825496937	0.00024932771698142	0.00002752208117744	0.00167745027558112	120	120	OE	OE
0.00022833357663960	0.00025768759795703	0.00015535580239296	0.00007905508203175	0.00152112775704406	120	120	WS	WS
0.00022566801557492	0.00029508545404571	0.00020807130323152	0.00004155514462135	0.00139945327058755	120	120	JO	JO
0.00021531075950016	0.00023144074228818	0.00010773525123048	0.00005035449564937	0.00084290709290709	120	120	RP	RP
0.00021345398251218	0.00024452658484884	0.00013435022065743	0.00002719637961795	0.00067170968292014	120	120	BS	BS
0.00020971958461992	0.00025164048195194	0.00015836796552951	0.00000846833266998	0.00074400462294135	120	120	SW	SW
0.00020784682911323	0.00025795817811682	0.00019057950190807	0.00002030769052240	0.00102327007287174	120	120	JE	JE
0.00020050102471973	0.00022916132813601	0.00012396922254695	0.00004657582968489	0.00074580332799452	120	120	RF	RF
0.00019989231607489	0.00021102186311913	0.00007382390407733	0.00002117083167495	0.00050707473448039	120	120	YI	YI
0.00019796753332453	0.00023189694082801	0.00016389488675162	0.00001506897824793	0.00116773823226602	120	120	IZ	IZ
0.00018980473586290	0.00020520179526290	0.00010921975709169	0.00002416427843048	0.00087321751018424	120	120	NV	NV
0.00018414119380152	0.00020105497157280	0.00008948100200119	0.00003351228895636	0.00073107685880643	120	120	LV	LV
0.00018031419748912	0.00019393743555829	0.00012608754204960	0.00000000000000000	0.00065477308294210	119	120	EQ	EQ
0.00017221108068715	0.00020861837882009	0.00017724025718274	0.00001527440468008	0.00160934166697855	120	120	X 	X Space
0.00017057451340162	0.00018797037495397	0.00010679044507808	0.00005056342097660	0.00062030536807608	120	120	DG	DG
0.00017053331603449	0.00019079475919093	0.00011681726045494	0.00001649717780423	0.00078796895385680	120	120	WR	WR
0.00016543105424484	0.00017587088989011	0.00010441049692034	0.00002752208117744	0.00079814451157112	120	120	XC	XC
0.00015806944517625	0.00017351479492161	0.00013100044231044	0.00000635124950249	0.00079322360406810	120	120	XI	XI
0.00015759613364152	0.00016522434873038	0.00009747525247377	0.00001247551679828	0.00061266858141858	120	120	EH	EH
0.00015658402875872	0.00017172002487825	0.00011227210735450	0.00001275267690282	0.00058643203739616	120	120	LK	LK
0.00015049479001370	0.00020588262717684	0.00019408891716229	0.00003628776195228	0.00149355755135586	120	120	SY	SY
0.00014934392864833	0.00018043189636019	0.00019807329572414	0.00000000000000000	0.00202082127084681	119	120	GG	GG
0.00014040835429708	0.00017731207506507	0.00024531592509603	0.00000423416633499	0.00262200221513980	120	120	LM	LM
0.00013608244389358	0.00017337192750903	0.00016943818266931	0.00002260346737189	0.00150045239416023	120	120	EB	EB
0.00013218685417856	0.00016869469651618	0.00018396924102658	0.00002214476475616	0.00176107759117636	120	120	IX	IX
0.00013162388297570	0.00014678121926501	0.00008624842325465	0.00000635124950249	0.00045899546104489	120	120	RB	RB
0.00013038994495964	0.00017654871092052	0.00016191496661133	0.00000759257628261	0.00080754633648919	120	120	B 	B Space
0.00012361932664553	0.00014143242063532	0.00008536562557279	0.00001560939060939	0.00067145115739971	120	120	UF	UF
0.00011587101900285	0.00016109460627980	0.00015495822789596	0.00000866310901656	0.00108317541211911	120	120	CY	CY
0.00011309312760573	0.00012502167066427	0.00007691795881533	0.00002174797821474	0.00067031112160764	120	120	HS	HS
0.00010892279391001	0.00019469317097413	0.00024374163126340	0.00000000000000000	0.00155313704531468	116	120	EU	EU
0.00010845169579851	0.00011701335984864	0.00007199867826330	0.00001795713631561	0.00049160977865391	120	120	LW	LW
0.00010555203715432	0.00011725974638953	0.00006889471049364	0.00000000000000000	0.00037498248309921	118	120	RH	RH
0.00010416046663889	0.00012699936082798	0.00010876458609128	0.00000211708316750	0.00084897934651130	120	120	EK	EK
0.00010165133591780	0.00012135960212610	0.00009810243507257	0.00000000000000000	0.00095211559893932	119	120	XE	XE
0.00010142268364421	0.00011313353126431	0.00006433950123340	0.00001129220992783	0.00034862541977346	120	120	WL	WL
0.00009925130805733	0.00013464434023846	0.00012612936732842	0.00000000000000000	0.00064242928753687	119	120	OH	OH
0.00009889546131642	0.00013655754353923	0.00014032661742897	0.00000000000000000	0.00093842265744674	118	120	YA	YA
0.00009882028592837	0.00010108622243378	0.00005142699544567	0.00000000000000000	0.00029642832554332	119	120	BT	BT
0.00009767019030661	0.00012089862654129	0.00008920924029691	0.00000000000000000	0.00055099157770017	119	120	XA	XA
0.00009656096202528	0.00010673508735087	0.00008415164061167	0.00001727130631525	0.00085318451650055	120	120	RW	RW
0.00009574794156090	0.00011030597663778	0.00006506995458862	0.00001290695216845	0.00049497410904660	120	120	LP	LP
0.00009426369180123	0.00018635493018223	0.00036342843561110	0.00000000000000000	0.00279928893974377	118	120	JA	JA
0.00009053540007155	0.00011547196727165	0.00012909781971746	0.00000000000000000	0.00085548692327132	119	120	BJ	BJ
0.00008696526552941	0.00010055124333549	0.00007348124995065	0.00000846833266998	0.00056095089627398	120	120	DV	DV
0.00008611441305784	0.00011776753913841	0.00009494241097204	0.00000423416633499	0.00055001770604944	120	120	YT	YT
0.00008164746439263	0.00010393531710561	0.00008384003094455	0.00000161336902106	0.00050842927507631	120	120	BB	BB
0.00007975064631253	0.00009665793190618	0.00009630968740629	0.00000305657101637	0.00067451103192499	120	120	AZ	AZ
0.00007924887529416	0.00013246238318414	0.00015040732324404	0.00000000000000000	0.00082782266343794	108	120	II	II
0.00007877007879605	0.00009352112881117	0.00006475843430325	0.00001247551679828	0.00044062409708177	120	120	KL	KL
0.00007841007320823	0.00011511544761397	0.00010590495801724	0.00000000000000000	0.00047505050747671	119	120	SN	SN
0.00007640207355228	0.00010398188579347	0.00009396168247523	0.00000000000000000	0.00060375962751838	119	120	GT	GT
0.00007238639859570	0.00009102124528641	0.00008607202027016	0.00000846833266998	0.00059763677344444	120	120	PY	PY
0.00007108499395778	0.00011491506551032	0.00012423053714701	0.00000423416633499	0.00087438978963672	120	120	YM	YM
0.00007087487617500	0.00014129480007067	0.00033500374046895	0.00000000000000000	0.00302658191274198	119	120	TM	TM
0.00007009351441630	0.00007463628138901	0.00004144631362947	0.00000000000000000	0.00023922776036213	118	120	SF	SF
0.00006978262912711	0.00008610039081080	0.00008115877711755	0.00000000000000000	0.00056668273494335	119	120	MN	MN
0.00006829165791133	0.00007922012644086	0.00006934792360400	0.00000000000000000	0.00060499751139203	119	120	HM	HM
0.00006767649667781	0.00009672209565624	0.00014784319674348	0.00000000000000000	0.00109603306393472	118	120	TN	TN
0.00006679701252326	0.00009367813477361	0.00011894555800762	0.00000000000000000	0.00100359515733577	119	120	DM	DM
0.00006373211215077	0.00012290480464961	0.00019808699233741	0.00000211708316750	0.00170501547802196	120	120	DN	DN
0.00006109761872031	0.00014632152897631	0.00028988083572333	0.00000000000000000	0.00251111801559073	113	120	IU	IU
0.00006086857492922	0.00009557499719595	0.00014277202947050	0.00000000000000000	0.00128200312989045	119	120	SQ	SQ
0.00006017124902325	0.00014288257121343	0.00023681404586982	0.00000000000000000	0.00139362046553882	113	120	AH	AH
0.00005993158578976	0.00007063286129198	0.00004735652623404	0.00001310110685637	0.00040064574667405	120	120	HL	HL
0.00005882125873817	0.00007012165717429	0.00005072232919708	0.00000000000000000	0.00028300051293843	119	120	LR	LR
0.00005778869845687	0.00008043788449340	0.00009520229056684	0.00000000000000000	0.00068563237676224	117	120	NJ	NJ
0.00005749541142390	0.00010810074125827	0.00015531959541636	0.00000000000000000	0.00112639830721032	118	120	YL	YL
0.00005679189510398	0.00011169854690307	0.00019246680329961	0.00000000000000000	0.00144290940017299	116	120	KA	KA
0.00005474697969244	0.00007241959021846	0.00006760251338163	0.00000000000000000	0.00057576388366026	119	120	NH	NH
0.00005357592512229	0.00006090887879290	0.00004999283034054	0.00000000000000000	0.00022587660051287	116	120	NQ	NQ
0.00005177160036133	0.00006013952696098	0.00004212146187920	0.00000000000000000	0.00020955731018224	118	120	TF	TF
0.00005146860139590	0.00007371048806915	0.00007083682308742	0.00000000000000000	0.00045534748705106	119	120	OX	OX
0.00005110794728580	0.00009288358613356	0.00013390117732659	0.00000000000000000	0.00087511098968650	112	120	YP	YP
0.00005075736330725	0.00009504989500474	0.00015780509087644	0.00000000000000000	0.00120261412066668	117	120	ZA	ZA
0.00004909159210436	0.00017552392442934	0.00032093930340430	0.00000000000000000	0.00192129472661106	109	120	MR	MR
0.00004780890668813	0.00005892768983452	0.00004928527989980	0.00000000000000000	0.00030495400775341	118	120	UO	UO
0.00004540110309025	0.00007273448660736	0.00009967442227303	0.00000000000000000	0.00064245953145277	114	120	GY	GY
0.00004403694243916	0.00006108282117657	0.00005692840035070	0.00000000000000000	0.00040943128868715	117	120	LC	LC
0.00004351420738871	0.00005906895931062	0.00005706216590728	0.00000000000000000	0.00030536917219160	115	120	CS	CS
0.00004323175277342	0.00004983649132768	0.00004031630852707	0.00000533764615142	0.00037800617069533	120	120	NW	NW
0.00004172987515403	0.00006041464547113	0.00008463040242041	0.00000000000000000	0.00076633533932878	111	120	KY	KY
0.00004167631897431	0.00005428404290688	0.00005254217203707	0.00000611314203274	0.00046831335895310	120	120	ZI	ZI
0.00004108930155438	0.00007487004475592	0.00009564637745596	0.00000000000000000	0.00057259236909236	113	120	HN	HN
0.00004064677142695	0.00006733105756369	0.00006739044777206	0.00000000000000000	0.00044367648079042	114	120	AX	AX
0.00004003234613568	0.00005447294014210	0.00005728125701661	0.00000000000000000	0.00036778978770356	117	120	DW	DW
0.00003981281850255	0.00007345925782007	0.00010716486332282	0.00000000000000000	0.00091662372368127	117	120	YR	YR
0.00003910973213093	0.00007152079046849	0.00010052087046871	0.00000000000000000	0.00060050641432648	112	120	NM	NM
0.00003701004038485	0.00004988703496603	0.00005970987955440	0.00000000000000000	0.00054503965204062	115	120	VY	VY
0.00003685586694213	0.00006413950233310	0.00009320943050709	0.00000000000000000	0.00065384630488480	113	120	NR	NR
0.00003621634194021	0.00006150369111898	0.00008677452631150	0.00000000000000000	0.00049629316273453	 97	120	 X	Space X
0.00003532963912132	0.00005242583350537	0.00005574525438848	0.00000000000000000	0.00041439690181807	110	120	SB	SB
0.00003411481215220	0.00007989776606881	0.00019308056224713	0.00000000000000000	0.00176977190947846	108	120	V 	V Space
0.00003314235053836	0.00004588907767118	0.00004285847335784	0.00000000000000000	0.00023493920012929	114	120	WD	WD
0.00003136824357441	0.00004273541123468	0.00004359257354535	0.00000000000000000	0.00032369120233507	116	120	FS	FS
0.00003005236624819	0.00004142557366515	0.00005151862238494	0.00000000000000000	0.00038822255368709	115	120	GM	GM
0.00002966131719318	0.00003489379010927	0.00003672506724039	0.00000000000000000	0.00030548809360155	111	120	HB	HB
0.00002774742162421	0.00003406579650400	0.00002622317363709	0.00000000000000000	0.00020442113006254	115	120	FY	FY
0.00002671880500930	0.00004589992991199	0.00006381418146784	0.00000000000000000	0.00048806733023327	113	120	LB	LB
0.00002666468806952	0.00006940217284085	0.00026118703527551	0.00000000000000000	0.00271448994733889	109	120	LG	LG
0.00002636561528283	0.00003876251345178	0.00004086317301598	0.00000000000000000	0.00024845882924264	111	120	IQ	IQ
0.00002619466377278	0.00003448207337683	0.00003084660599175	0.00000000000000000	0.00019125100222881	113	120	CQ	CQ
0.00002500209839040	0.00004001281778580	0.00004782979736005	0.00000000000000000	0.00025027662152906	110	120	EZ	EZ
0.00002485483224542	0.00004990206743535	0.00008296811041796	0.00000000000000000	0.00066166928488491	109	120	YN	YN
0.00002482950407204	0.00005959592647090	0.00013146842417502	0.00000000000000000	0.00118119770481919	110	120	 Z	Space Z
0.00002472386532911	0.00003572892318580	0.00004423003932875	0.00000000000000000	0.00029916017579740	111	120	LN	LN
0.00002454698538472	0.00003354162829299	0.00002759537781319	0.00000000000000000	0.00012082139215241	117	120	MF	MF
0.00002320878916846	0.00002693254232435	0.00002576558533456	0.00000000000000000	0.00014845641830638	109	120	DF	DF
0.00002319876880195	0.00003499650090855	0.00006872155398259	0.00000000000000000	0.00071081112821178	116	120	ML	ML
0.00002202826471121	0.00002694088303571	0.00002301801886125	0.00000000000000000	0.00017508207907724	116	120	HF	HF
0.00002139599711460	0.00003783874838408	0.00005816461650249	0.00000000000000000	0.00057004288894117	117	120	NB	NB
0.00002126501309925	0.00005091079033746	0.00008430602111902	0.00000000000000000	0.00062915875385976	111	120	AJ	AJ
0.00002062116851324	0.00004902928544884	0.00011248234886386	0.00000000000000000	0.00101414946896077	105	120	AO	AO
0.00002043202736006	0.00002363471200302	0.00002024453006122	0.00000000000000000	0.00013609608383519	108	120	XH	XH
0.00001964618015390	0.00004677451370772	0.00007515382465453	0.00000000000000000	0.00058873035754503	109	120	ZO	ZO
0.00001953686466814	0.00002637988696180	0.00002861725171741	0.00000000000000000	0.00024001853936304	108	120	EJ	EJ
0.00001913757754879	0.00004207348848081	0.00006064284916759	0.00000000000000000	0.00033772241573629	103	120	Z 	Z Space
0.00001907214037095	0.00006757188686371	0.00012839404472339	0.00000000000000000	0.00073730964262263	103	120	AE	AE
0.00001876334542944	0.00002691538354225	0.00003694386937790	0.00000000000000000	0.00033660042429369	111	120	OZ	OZ
0.00001839879009556	0.00004259446035496	0.00011575619308853	0.00000000000000000	0.00123067292644757	113	120	ZZ	ZZ
0.00001781491918505	0.00002537932433799	0.00002735976480989	0.00000000000000000	0.00012648056663294	103	120	NX	NX
0.00001771581180493	0.00003625994758369	0.00007823718468613	0.00000000000000000	0.00062700334302021	102	120	SD	SD
0.00001752738654147	0.00002345924148735	0.00003279732068225	0.00000000000000000	0.00027170794967666	111	120	NP	NP
0.00001655300271469	0.00002201985151850	0.00002107956506529	0.00000000000000000	0.00010112684195319	109	120	SG	SG
0.00001623067969449	0.00004961041139336	0.00014236810605749	0.00000000000000000	0.00131624457169209	104	120	YD	YD
0.00001568222050206	0.00002570925196611	0.00003389195312011	0.00000000000000000	0.00026308627415404	104	120	HW	HW
0.00001527440468008	0.00003189302439596	0.00005611659115571	0.00000000000000000	0.00038244709481855	105	120	PM	PM
0.00001527440468008	0.00002281178426548	0.00002495816510312	0.00000000000000000	0.00012913948186994	111	120	YW	YW
0.00001491907280595	0.00003330143525451	0.00005800136490310	0.00000000000000000	0.00047351143352311	108	120	YB	YB
0.00001434760026820	0.00001800857067493	0.00001616632070272	0.00000000000000000	0.00007582834398964	109	120	KW	KW
0.00001419116060988	0.00002736636315318	0.00003551260117059	0.00000000000000000	0.00017571790290210	 99	120	UV	UV
0.00001401248264925	0.00002876859146747	0.00005016679787241	0.00000000000000000	0.00039572731321598	105	120	UX	UX
0.00001395490333438	0.00005410577030383	0.00013753637995259	0.00000000000000000	0.00126108595591812	104	120	KO	KO
0.00001329177438542	0.00002128218346831	0.00004060273579640	0.00000000000000000	0.00035761880891541	101	120	WT	WT
0.00001275900785955	0.00005712886499252	0.00036616649970889	0.00000000000000000	0.00401442982057553	102	120	XU	XU
0.00001253646768905	0.00002847932587952	0.00008555358124963	0.00000000000000000	0.00086883827913967	110	120	DH	DH
0.00001247551679828	0.00004012446257198	0.00012040711830666	0.00000000000000000	0.00114585103146349	100	120	YC	YC
0.00001246651355941	0.00003067859149529	0.00011443766336089	0.00000000000000000	0.00122942097026604	105	120	UZ	UZ
0.00001244990111905	0.00002232540463876	0.00003233036902071	0.00000000000000000	0.00020768626276990	102	120	UY	UY
0.00001185363135997	0.00001911245404808	0.00002540319685410	0.00000000000000000	0.00019796613365071	102	120	VU	VU
0.00001103371166705	0.00002606585345185	0.00007297640252971	0.00000000000000000	0.00057911764617857	106	120	HD	HD
0.00001074554373347	0.00003222054135192	0.00014436683724108	0.00000000000000000	0.00156857000981060	103	120	DJ	DJ
0.00001028609046274	0.00002751951721703	0.00005276007409100	0.00000000000000000	0.00032278355293650	101	120	NZ	NZ
0.00000945320309971	0.00001557431273531	0.00001868565560837	0.00000000000000000	0.00012229490465074	 96	120	WF	WF
0.00000939333167384	0.00002023520205837	0.00003694114414519	0.00000000000000000	0.00033286432622234	100	120	OJ	OJ
0.00000918757350059	0.00002282255147296	0.00005606172598636	0.00000000000000000	0.00054845568402942	100	120	WY	WY
0.00000892932085371	0.00001936212818179	0.00003648396598130	0.00000000000000000	0.00026344907529375	 99	120	DT	DT
0.00000849736465822	0.00002436098315522	0.00011291981746403	0.00000000000000000	0.00123067292644757	104	120	ZL	ZL
0.00000828139061111	0.00001280660706081	0.00001498683096027	0.00000000000000000	0.00008259644349432	 98	120	BM	BM
0.00000815299364338	0.00001123354966012	0.00001242581991140	0.00000000000000000	0.00006775325956697	 96	120	PW	PW
0.00000778284527481	0.00001971776503527	0.00005434926643432	0.00000000000000000	0.00057435937149596	 99	120	BD	BD
0.00000741837316725	0.00002198099732028	0.00003760067344211	0.00000000000000000	0.00027330585537699	 90	120	GD	GD
0.00000730113532654	0.00002386193909782	0.00008091044242215	0.00000000000000000	0.00081270882101651	 86	120	TZ	TZ
0.00000665654871262	0.00001364392967884	0.00001980233439993	0.00000000000000000	0.00012082139215241	 90	120	KF	KF
0.00000629077646355	0.00001079075874080	0.00001684293488534	0.00000000000000000	0.00010763082626591	 87	120	OQ	OQ
0.00000618096633228	0.00000992940949626	0.00001592920965218	0.00000000000000000	0.00014729597988271	 92	120	ZY	ZY
0.00000612504900039	0.00001055908468078	0.00001427540774011	0.00000000000000000	0.00007261345852895	 93	120	BV	BV
0.00000598571210520	0.00003206317623570	0.00006011654102879	0.00000000000000000	0.00034940086945648	 84	120	UK	UK
0.00000582448012355	0.00001923756397404	0.00005547333858382	0.00000000000000000	0.00054409037404625	 95	120	SR	SR
0.00000576984579675	0.00000868352730910	0.00001065719509108	0.00000000000000000	0.00005800246978258	 95	120	MT	MT
0.00000561314223702	0.00001113867186472	0.00001935534702179	0.00000000000000000	0.00016826372147132	 93	120	WK	WK
0.00000558585363946	0.00003310633015036	0.00008881650557673	0.00000000000000000	0.00052768153549528	 89	120	KU	KU
0.00000555917519629	0.00002014598538787	0.00005520918868709	0.00000000000000000	0.00052406341788776	 92	120	XO	XO
0.00000525320445472	0.00001026519704079	0.00001508518667461	0.00000000000000000	0.00008751109896865	 87	120	KM	KM
0.00000501831056066	0.00000757892526085	0.00001113764125123	0.00000000000000000	0.00007151468094236	 88	120	TB	TB
0.00000456031703324	0.00003581961097537	0.00014545524168115	0.00000000000000000	0.00152028155389032	 79	120	J 	J Space
0.00000439081792156	0.00001443871362045	0.00002558851140490	0.00000000000000000	0.00019644250184637	 81	120	YG	YG
0.00000419487721594	0.00000726427819136	0.00000968950229651	0.00000000000000000	0.00006533184735406	 90	120	TP	TP
0.00000414279381729	0.00000973803941550	0.00003308292881388	0.00000000000000000	0.00034731146197287	 80	120	IH	IH
0.00000414069530556	0.00001010535087844	0.00001911813856058	0.00000000000000000	0.00016218171837768	 81	120	DB	DB
0.00000375586854460	0.00001841252341904	0.00003672359833642	0.00000000000000000	0.00022314053544152	 74	120	XV	XV
0.00000346242104598	0.00001219829041268	0.00004385153317211	0.00000000000000000	0.00045880349285730	 87	120	DC	DC
0.00000342023777493	0.00000692876857302	0.00000933454338017	0.00000000000000000	0.00004623384535051	 82	120	YF	YF
0.00000341763110318	0.00001334945702592	0.00002440430649461	0.00000000000000000	0.00012082370245850	 79	120	AA	AA
0.00000330083478112	0.00000747532909385	0.00001728941677719	0.00000000000000000	0.00016787123204983	 80	120	YH	YH
0.00000313111055795	0.00000670586288406	0.00001175800237152	0.00000000000000000	0.00007507299861313	 78	120	BN	BN
0.00000310685403068	0.00001912275135660	0.00011216979300009	0.00000000000000000	0.00122058723808232	 82	120	KR	KR
0.00000306252450020	0.00000689604138378	0.00001160287568019	0.00000000000000000	0.00008060174035278	 78	120	PB	PB
0.00000299285605260	0.00000584709503391	0.00000922658473146	0.00000000000000000	0.00005480918343989	 79	120	WB	WB
0.00000283823212198	0.00000822982883075	0.00001734050490409	0.00000000000000000	0.00015274404680078	 79	120	LH	LH
0.00000271766454779	0.00001439311209576	0.00005903203195821	0.00000000000000000	0.00058348325611442	 76	120	WU	WU
0.00000266882307571	0.00000722815267246	0.00001264703805194	0.00000000000000000	0.00007777240964849	 75	120	AQ	AQ
0.00000231746308861	0.00002757331521513	0.00008910187012030	0.00000000000000000	0.00063302455265460	 77	120	KH	KH
0.00000228015851662	0.00000875051426180	0.00002536974173337	0.00000000000000000	0.00023748046183473	 75	120	KG	KG
0.00000221136197784	0.00000712921671520	0.00001782866991711	0.00000000000000000	0.00014215383365681	 73	120	PN	PN
0.00000211708316750	0.00000553026833738	0.00001063169497924	0.00000000000000000	0.00007057764148992	 70	120	XQ	XQ
0.00000200960187777	0.00000607607538154	0.00001224682370689	0.00000000000000000	0.00007415360112456	 74	120	KB	KB
0.00000183816433557	0.00002284698026550	0.00008424546010315	0.00000000000000000	0.00078606641138224	 72	120	JI	JI
0.00000183816433557	0.00000610794775635	0.00001281636779575	0.00000000000000000	0.00011643957421223	 70	120	DK	DK
0.00000178586417074	0.00001483598711933	0.00007557001729367	0.00000000000000000	0.00081618193563624	 66	120	ZU	ZU
0.00000171434841046	0.00000510849794880	0.00000841459305782	0.00000000000000000	0.00004249412164651	 71	120	DP	DP
0.00000161943057582	0.00000543669188646	0.00000842073419758	0.00000000000000000	0.00004079456942692	 68	120	TG	TG
0.00000161336902106	0.00001133204666266	0.00002715105675758	0.00000000000000000	0.00017571790290210	 70	120	VR	VR
0.00000160266041629	0.00000384353246915	0.00000707922861504	0.00000000000000000	0.00005325238970099	 68	120	WM	WM
0.00000139795032523	0.00001738941431942	0.00009291797077055	0.00000000000000000	0.00097254158003424	 67	120	MC	MC
0.00000126893408268	0.00000510168920779	0.00001894607466364	0.00000000000000000	0.00018459189245348	 63	120	HH	HH
0.00000125195618153	0.00000819973653299	0.00001690614972003	0.00000000000000000	0.00011081345386143	 63	120	RQ	RQ
0.00000119015173244	0.00001258939194783	0.00003721152498999	0.00000000000000000	0.00022993791676247	 63	120	MD	MD
0.00000110027826037	0.00000553173374510	0.00001773169082368	0.00000000000000000	0.00014508313263500	 64	120	TD	TD
0.00000095768470147	0.00001023757281012	0.00005636555093376	0.00000000000000000	0.00060886331018686	 62	120	BH	BH
0.00000095768470147	0.00000465078249847	0.00001318503705487	0.00000000000000000	0.00012864290128895	 64	120	YZ	YZ
0.00000082426368525	0.00000393716553937	0.00000726838981748	0.00000000000000000	0.00004142793817295	 63	120	PF	PF
